timestamp_backend_inout,timestamp_reasoner_inout,timestamp_iot_inout,personCount,lampStatus,reasoningTime,endToEndTime,backendTime
2025-12-11:10-18-06,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,5
2025-12-11:10-18-08,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,6
2025-12-11:10-18-10,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,6
2025-12-11:10-18-12,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,5
2025-12-11:10-18-14,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,4
2025-12-11:10-18-16,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,6
2025-12-11:10-18-18,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,26,5
2025-12-11:10-18-20,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,5
2025-12-11:10-18-22,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,4
2025-12-11:10-18-24,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,5
2025-12-11:10-18-26,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,5
2025-12-11:10-18-28,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,6
2025-12-11:10-18-30,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,19,5
2025-12-11:10-18-32,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,4
2025-12-11:10-18-34,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,21,7
2025-12-11:10-18-36,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,50,7
2025-12-11:10-18-38,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,50,7
2025-12-11:10-18-40,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,4
2025-12-11:10-18-42,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,22,8
2025-12-11:10-18-44,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,8
2025-12-11:10-18-46,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,17
2025-12-11:10-18-48,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,4
2025-12-11:10-18-50,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,39,6
2025-12-11:10-18-52,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,21,5
2025-12-11:10-18-54,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,16,4
2025-12-11:10-18-56,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,5
2025-12-11:10-18-58,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,4
2025-12-11:10-19-00,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,4
2025-12-11:10-19-02,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,6
2025-12-11:10-19-04,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,4
2025-12-11:10-19-06,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,14,9
2025-12-11:10-19-08,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,14,4
2025-12-11:10-19-10,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,20,4
2025-12-11:10-19-12,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,5
2025-12-11:10-19-14,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,7
2025-12-11:10-19-16,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,7
2025-12-11:10-19-18,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,5
2025-12-11:10-19-20,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,25,5
2025-12-11:10-19-22,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,15,5
2025-12-11:10-19-24,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,18,3
2025-12-11:10-19-26,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,225,11
2025-12-11:10-19-28,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,225,6
2025-12-11:10-19-31,2025-12-11:10-12-47,2025-12-11:10-12-45,1,st_actON,147,17,6
